2104,华东理工大学04专业组(化学)
2104,华东理工大学05专业组(化学或生物)
2105,东华大学02专业组(不限)
2105,东华大学03专业组(化学)
2106,华东师范大学04专业组(不限)
2106,华东师范大学05专业组(化学)
2106,华东师范大学06专业组(化学或生物)
2106,华东师范大学07专业组(化学或地理)
2107,华东政法大学02专业组(不限)
2109,上海外国语大学03专业组(不限)
2110,上海财经大学02专业组(不限)
2111,上海师范大学04专业组(不限)
2111,上海师范大学05专业组(不限)
2111,上海师范大学06专业组(化学)
2111,上海师范大学07专业组(化学或生物)
2112,上海大学02专业组(不限)
2112,上海大学03专业组(不限)
2112,上海大学04专业组(化学)
2112,上海大学05专业组(化学)
2113,上海中医药大学01专业组(不限)
2113,上海中医药大学02专业组(化学或生物)
2114,上海对外经贸大学03专业组(不限)
2114,上海对外经贸大学04专业组(不限)
2115,上海理工大学03专业组(不限)
2115,上海理工大学04专业组(不限)
2116,上海海洋大学02专业组(不限)
2116,上海海洋大学03专业组(不限)
2117,上海海事大学03专业组(不限)
2117,上海海事大学04专业组(化学)
2118,上海电力大学02专业组(不限)
2118,上海电力大学03专业组(不限)
2119,上海体育学院02专业组(不限)
2120,上海工程技术大学02专业组(不限)
2120,上海工程技术大学03专业组(化学)
2123,上海应用技术大学01专业组(不限)
2123,上海应用技术大学02专业组(化学)
2124,上海第二工业大学02专业组(不限)
2125,上海政法学院02专业组(不限)
2128,复旦大学医学院01专业组(化学或生物)
2128,复旦大学医学院02专业组(化学或生物)
2135,上海健康医学院01专业组(不限)
2135,上海健康医学院02专业组(化学)
2136,上海电机学院02专业组(不限)
2137,上海立信会计金融学院02专业组(不限)
2137,上海立信会计金融学院03专业组(化学或生物)
2137,上海立信会计金融学院04专业组(化学或生物)
2139,上海交通大学医学院01专业组(化学)
2139,上海交通大学医学院02专业组(化学)
2139,上海交通大学医学院03专业组(化学)
2141,上海商学院03专业组(不限)
2141,上海商学院04专业组(不限)
2201,浙江大学04专业组(不限)
2201,浙江大学05专业组(化学或生物)
2202,中国计量大学02专业组(不限)
2202,中国计量大学03专业组(化学)
2202,中国计量大学04专业组(化学或生物)
2203,浙江理工大学02专业组(不限)
2203,浙江理工大学03专业组(化学)
2203,浙江理工大学04专业组(化学或生物)
2204,浙江工业大学02专业组(不限)
2204,浙江工业大学03专业组(化学)
2205,中国美术学院02专业组(不限)
2206,浙江师范大学02专业组(不限)
2206,浙江师范大学03专业组(不限)
2206,浙江师范大学04专业组(化学或生物)
2207,浙江工商大学02专业组(不限)
2208,杭州电子科技大学01专业组(不限)
2208,杭州电子科技大学02专业组(不限)
2209,杭州师范大学03专业组(不限)
2209,杭州师范大学04专业组(不限)
2209,杭州师范大学05专业组(不限)
2209,杭州师范大学06专业组(不限)
2209,杭州师范大学07专业组(不限)
2209,杭州师范大学08专业组(化学)
2209,杭州师范大学09专业组(化学或生物)
2209,杭州师范大学10专业组(化学和生物)
2211,浙江传媒学院03专业组(不限)
2211,浙江传媒学院04专业组(不限)
2212,浙江科技学院02专业组(不限)
2212,浙江科技学院03专业组(不限)
2212,浙江科技学院04专业组(化学)
2213,浙江财经大学03专业组(不限)
2213,浙江财经大学04专业组(不限)
2214,浙江农林大学02专业组(不限)
2214,浙江农林大学03专业组(化学)
2214,浙江农林大学04专业组(化学或生物)
